thread_id,n_bins,auc_M_base,M_final_base,peak_M_base,peak_t_base,runs_base,veracity_bucket
525025279803424768,8,19.25,3.75,3.75,4.75,20,unverified
525025329916948481,1,2.65,2.65,2.65,0.0,20,unverified
525025463648137216,10,23.55,3.25,3.25,5.05,20,unverified
525025552634494976,34,105.625,3.65,3.65,13.0,20,unverified
525025695425380352,58,94.225,2.0,2.0,19.95,20,unverified
525025806079504385,223,1328.075,6.05,6.05,11.15,20,unverified
525026031833718785,21,44.6,2.9,2.9,9.95,20,unverified
525026066944262144,69,120.55,2.55,2.55,44.9,20,unverified
525026219100995584,44,222.025,5.9,5.9,18.4,20,unverified
525026592788348929,22,53.1,2.85,2.85,5.9,20,unverified
525026715123601408,12,37.5,4.4,4.4,6.8,20,unverified
525026947307700225,223,650.025,3.3,3.3,81.55,20,unverified
525026973459165184,46,207.4,6.15,6.15,34.9,20,unverified
525027317551079424,18,50.1,3.45,3.45,6.9,20,unverified
525027539845410816,42,151.6,4.0,4.0,11.85,20,unverified
525027651908800512,121,311.275,2.65,2.65,6.7,20,unverified
525027873867198465,333,653.275,3.0,3.0,239.1,20,unverified
525027958835408896,34,52.9,1.8,1.8,6.6,20,unverified
525028171549523971,98,354.05,3.75,3.75,5.75,20,unverified
525028522361114625,58,242.725,4.9,4.9,30.35,20,unverified
525028734991343617,6,12.425,2.85,2.85,1.8,20,unverified
525028955049320448,9,44.425,6.95,6.95,5.55,20,unverified
525029016001318913,23,82.2,4.0,4.0,4.05,20,unverified
525029232691650561,6,10.2,2.6,2.6,2.7,20,unverified
525029913230053377,76,243.9,4.0,4.0,42.5,20,unverified
525029954908860417,61,268.6,6.55,6.55,46.05,20,unverified
525030117014507523,19,107.55,6.95,6.95,10.6,20,unverified
525030165190303744,95,184.875,2.6,2.6,57.4,20,unverified
525030331775463424,5,9.85,2.95,2.95,2.05,20,unverified
525030416261337089,10,12.275,1.6,1.6,2.25,20,unverified
525030696738652160,285,1551.95,5.95,5.95,100.05,20,unverified
525030963781595136,28,96.5,4.75,4.75,17.15,20,unverified
525031558949134336,32,177.7,6.2,6.2,9.5,20,unverified
525031610136014848,9,26.55,4.35,4.35,6.2,20,unverified
525031823504850944,83,257.15,4.35,4.35,60.95,20,unverified
525032458417610752,7,15.6,3.3,3.3,3.55,20,unverified
525032520124207104,6,16.5,3.65,3.65,1.75,20,unverified
525032872647065600,24,76.375,3.9,3.9,9.9,20,false
525033278555033601,16,71.975,5.05,5.05,3.25,20,unverified
525033357722550272,22,46.075,2.8,2.8,11.75,20,unverified
525033443076628480,24,56.85,2.7,2.7,4.2,20,unverified
525033625788907520,383,1359.875,3.95,3.95,120.35,20,false
525033697045925888,15,18.45,2.15,2.15,8.85,20,unverified
525033778637721600,27,108.225,4.3,4.3,2.5,20,unverified
525034332474601472,33,53.225,1.9,1.9,7.85,20,unverified
525034457086959616,56,146.425,3.75,3.75,40.35,20,unverified
525034687245582337,654,1779.75,3.1,3.1,199.05,20,unverified
525035552643751936,1,2.15,2.15,2.15,0.0,20,unverified
525035564014526464,25,103.4,4.5,4.5,4.35,20,false
525035832336736257,34,121.975,4.5,4.5,19.65,20,unverified
525036180379676673,66,271.85,7.0,7.0,56.35,20,unverified
525036214286815232,11,55.1,7.25,7.25,6.85,20,unverified
525036240848945152,27,131.475,5.95,5.95,17.35,20,unverified
525036393983381504,20,104.65,6.15,6.15,6.15,20,unverified
525036457732231169,43,91.225,2.7,2.7,18.65,20,unverified
525037656820826112,167,843.475,5.9,5.9,85.35,20,unverified
525038096086499328,25,81.8,4.6,4.6,14.65,20,unverified
525038296921960449,60,178.15,3.95,3.95,36.8,20,unverified
525038517844709376,10,18.85,2.5,2.5,3.3,20,unverified
525039002307424256,11,41.5,5.45,5.45,5.95,20,unverified
525039242771464193,13,71.7,6.9,6.9,8.4,20,unverified
525039686931075072,13,37.325,3.9,3.9,7.9,20,unverified
525039876366798849,100,282.3,3.35,3.35,43.95,20,unverified
525040097272819712,44,261.9,6.9,6.9,23.9,20,false
525040252948189186,32,131.0,5.9,5.9,18.85,20,unverified
525040408653754368,342,951.15,3.4,3.4,187.4,20,unverified
525040492388823041,204,649.7,5.9,5.9,176.05,20,unverified
525040545870385153,15,66.875,6.0,6.0,9.25,20,unverified
525040767317082113,17,35.55,2.55,2.55,5.2,20,unverified
525041091507388416,16,81.4,6.45,6.45,11.1,20,unverified
525041399344168961,228,1019.325,4.9,4.9,79.9,20,unverified
525041601890881536,264,947.3,3.75,3.75,35.25,20,unverified
525042177643016192,10,27.85,3.85,3.85,4.6,20,unverified
525044004287971329,111,424.65,4.25,4.25,37.0,20,unverified
525044166519451648,4,14.85,5.25,5.25,1.0,20,unverified
525044262648676353,28,117.025,5.65,5.65,18.9,20,unverified
525044678765187072,599,2489.475,4.85,4.85,328.1,20,unverified
525044725926330368,32,180.45,7.6,7.6,19.05,20,unverified
525045145079533568,5,19.325,6.45,6.45,3.3,20,unverified
525045203648790528,186,849.85,5.35,5.35,86.15,20,unverified
525045709402148864,19,93.475,5.9,5.9,6.95,20,unverified
525046232209956865,214,1297.4,7.05,7.05,99.9,20,unverified
525046443103354880,739,4144.55,5.7,5.7,35.8,20,unverified
525046462460477440,186,1155.375,7.3,7.3,89.05,20,unverified
525047079325155329,19,26.85,1.95,1.95,7.8,20,unverified
525047104239333377,299,707.05,2.4,2.4,4.8,20,unverified
525047349757100034,29,106.95,4.3,4.3,13.0,20,unverified
525047767325220865,14,24.0,2.35,2.35,6.85,20,unverified
525048410831736832,176,513.8,3.55,3.55,94.85,20,unverified
525048557569454080,236,614.575,3.2,3.2,116.9,20,unverified
525048987649576960,266,856.175,3.95,3.95,132.05,20,unverified
525049044201377793,3,3.1,1.55,1.55,0.0,20,unverified
525049481679892481,127,195.375,1.7,1.7,18.9,20,unverified
525049639016615937,23,45.4,2.6,2.6,10.35,20,unverified
525049831312875521,650,4791.5,7.75,7.75,174.6,20,unverified
525050193360613376,191,1196.425,6.55,6.55,32.15,20,unverified
525050632211021825,3,8.625,6.0,6.0,1.7,20,unverified
525051210349289472,578,3508.575,6.55,6.55,256.0,20,false
525051365195014144,4,5.0,2.0,2.0,1.2,20,false
525052223030845440,198,975.775,5.05,5.05,15.45,20,unverified
525052332116312064,389,966.4,2.8,2.8,119.3,20,false
525052526593601537,53,178.55,4.05,4.05,27.8,20,unverified
525052976562712576,34,175.4,6.1,6.1,12.55,20,unverified
525053517531062272,48,108.075,2.55,2.55,11.6,20,unverified
525055052801515521,103,307.075,4.35,4.35,81.25,20,unverified
525055967076290560,37,159.55,5.0,5.0,16.3,20,unverified
525056022046851074,14,17.375,1.65,1.65,3.05,20,unverified
525056576038518785,176,1118.075,6.5,6.5,10.85,20,unverified
525057025785356288,17,72.05,4.75,4.75,2.65,20,unverified
525057374965739520,16,39.275,3.25,3.25,7.5,20,unverified
525057606151602176,1,2.15,2.15,2.15,0.0,20,unverified
525058578365698048,9,26.8,4.2,4.2,5.5,20,unverified
525058633730891776,13,42.975,4.9,4.9,10.55,20,unverified
525058825909731328,83,268.55,3.3,3.3,2.25,20,false
525058976376193024,35,42.95,1.65,1.65,12.9,20,unverified
525059193074487296,16,79.675,6.3,6.3,7.1,20,unverified
525059348574130176,138,444.3,3.55,3.55,42.05,20,false
525059810312847360,30,199.025,7.05,7.05,5.15,20,unverified
525060022569422849,6,28.3,7.5,7.5,3.9,20,unverified
525060425184858112,19,95.975,5.65,5.65,5.0,20,unverified
525061246702587904,1,1.7,1.7,1.7,0.0,20,unverified
525061787860103169,468,1064.625,2.6,2.6,147.35,20,unverified
525062013551001600,6,19.175,4.25,4.25,1.75,20,unverified
525062993898635264,346,1232.95,5.0,5.0,268.55,20,unverified
525063393309630464,50,195.85,4.6,4.6,20.85,20,unverified
525063740769972224,51,73.625,1.9,1.9,19.6,20,unverified
525065123917221888,78,383.15,5.15,5.15,13.55,20,unverified
525065430713790465,42,155.9,4.2,4.2,15.45,20,unverified
525066628359127041,25,86.45,4.55,4.55,20.3,20,unverified
525066876058361856,153,813.375,6.65,6.65,101.6,20,unverified
525067386849091584,25,157.4,7.15,7.15,9.55,20,unverified
525067419635576834,30,53.425,2.5,2.5,15.55,20,unverified
525067500447612929,259,931.3,4.5,4.5,81.35,20,unverified
525068387899031552,298,856.525,3.15,3.15,69.75,20,unverified
525068915068923904,608,758.975,1.7,1.7,273.15,20,unverified
525069189447704576,1,7.9,7.9,7.9,0.0,20,unverified
525069509342683137,13,21.2,2.3,2.3,4.7,20,unverified
525069752566575104,149,792.725,6.0,6.0,60.7,20,unverified
525069912679923712,296,1257.275,4.7,4.7,126.6,20,unverified
525070461936222208,220,404.825,2.1,2.1,55.25,20,unverified
525070811439579138,49,73.65,1.8,1.8,12.75,20,unverified
525070912199335937,47,111.8,2.9,2.9,17.05,20,unverified
525070933556350977,33,159.325,6.7,6.7,26.5,20,unverified
525071376084791297,23,85.775,5.15,5.15,15.75,20,unverified
525071638464049152,21,95.2,5.4,5.4,9.75,20,unverified
525072912957452289,54,187.575,3.65,3.65,4.75,20,unverified
529399936434327552,200,731.0,4.05,4.05,52.2,20,unverified
529540733020405760,96,214.65,2.6,2.6,27.25,20,unverified
529590474005544960,10,15.75,2.1,2.1,3.3,20,unverified
529627432996044801,19,37.55,2.15,2.15,1.4,20,unverified
529627706057834496,22,44.2,2.15,2.15,1.1,20,unverified
529627707382853632,91,180.45,2.85,2.85,56.05,20,unverified
529627936622931968,8,13.3,2.15,2.15,1.95,20,unverified
529628988683976704,115,259.925,2.6,2.6,33.15,20,unverified
529637014527029248,1,1.4,1.4,1.4,0.0,20,unverified
529638205013123073,51,109.925,2.7,2.7,23.85,20,unverified
529643568873230337,59,75.5,1.5,1.5,11.6,20,unverified
529644561770217473,51,186.325,4.6,4.6,33.95,20,unverified
529645026452979712,5,8.975,2.6,2.6,1.55,20,unverified
529646030472904704,22,93.075,5.9,5.9,14.65,20,unverified
529648452511473666,70,133.325,2.15,2.15,14.2,20,unverified
529648547864399872,34,66.325,3.0,3.0,22.7,20,unverified
529649368656134144,39,94.6,3.25,3.25,25.5,20,unverified
529652269105815553,30,76.8,3.1,3.1,10.8,20,unverified
529653029747064832,146,217.55,1.6,1.6,14.5,20,unverified
529654186791944192,22,62.15,4.05,4.05,15.35,20,unverified
529654321873715200,63,103.875,1.95,1.95,11.95,20,unverified
529654388269535232,21,34.1,2.1,2.1,8.1,20,unverified
529654489356070912,58,77.125,1.7,1.7,19.95,20,unverified
529654845838741504,10,23.075,2.8,2.8,2.4,20,unverified
529655746074779648,89,168.85,2.65,2.65,50.4,20,unverified
529660296080916480,5,5.8,1.45,1.45,0.0,20,unverified
529663474079920128,3,2.95,1.85,1.85,1.0,20,unverified
529664783599943680,4,4.375,1.5,1.5,0.15,20,unverified
529667041142124544,83,235.575,3.0,3.0,8.85,20,unverified
529669611030331392,25,59.175,3.25,3.25,13.75,20,unverified
529670566031421440,96,224.775,2.75,2.75,35.25,20,unverified
529671440829005825,4,4.8,1.65,1.65,0.3,20,unverified
529671638539698178,1,1.65,1.65,1.65,0.0,20,unverified
529674135098900481,25,61.25,3.1,3.1,9.4,20,unverified
529674474019651584,16,35.65,3.0,3.0,7.1,20,unverified
529679551631089664,1,1.65,1.65,1.65,0.0,20,unverified
529679889923076096,77,261.95,3.85,3.85,27.0,20,unverified
529684962778570753,11,18.1,2.0,2.0,2.0,20,unverified
529687410611728384,3,3.825,2.3,2.3,0.85,20,unverified
529688713253494785,3,4.7,2.5,2.5,0.4,20,unverified
529689679411810304,5,5.85,1.65,1.65,0.9,20,unverified
529689763230797824,127,307.45,2.9,2.9,53.8,20,unverified
529694805010685952,33,69.025,2.85,2.85,13.35,20,unverified
529695075560071168,2,1.5,1.65,1.65,0.3,20,unverified
529695367680761856,5,10.3,2.75,2.75,0.9,20,unverified
529695483661664257,6,7.275,1.95,1.95,2.75,20,unverified
529696730607271936,32,109.85,4.25,4.25,13.75,20,unverified
529701740925698048,4,3.8,1.6,1.6,1.2,20,unverified
529702197916090370,13,23.775,2.4,2.4,4.95,20,unverified
529702439164067840,21,31.075,2.1,2.1,11.3,20,unverified
529707148537004033,18,35.95,2.45,2.45,5.6,20,unverified
529710975730323457,8,12.55,2.0,2.0,1.6,20,unverified
529713467184676864,18,30.65,1.9,1.9,1.7,20,unverified
529716453792956416,1,1.35,1.35,1.35,0.0,20,unverified
529720273285566464,11,52.55,5.6,5.6,1.85,20,unverified
529721745486659584,2,2.275,2.55,2.55,0.55,20,unverified
529722264615673856,12,15.6,1.8,1.8,4.4,20,unverified
529722357267857408,9,12.375,1.85,1.85,2.7,20,unverified
529723420993683457,233,349.15,1.85,1.85,80.25,20,unverified
529723684454666240,3,6.35,3.8,3.8,1.5,20,unverified
529724757366022145,7,14.325,3.1,3.1,3.6,20,unverified
529725387400835072,7,8.35,1.85,1.85,3.0,20,unverified
529725730603925505,25,53.675,2.7,2.7,10.3,20,unverified
529726642902810625,15,42.0,3.6,3.6,7.85,20,unverified
529726656941162496,1,1.5,1.5,1.5,0.0,20,unverified
529727601280307201,1,1.45,1.45,1.45,0.0,20,unverified
529728291545284608,14,28.225,3.3,3.3,8.9,20,unverified
529728722963034113,44,51.8,1.6,1.6,17.2,20,unverified
529729262593773568,2,1.15,1.15,1.15,0.0,20,unverified
529729927835557888,1,2.25,2.25,2.25,0.0,20,unverified
529730550169624579,19,26.2,1.65,1.65,3.6,20,unverified
529731513613836288,5,6.425,1.65,1.65,0.25,20,unverified
529733937170771969,1,1.3,1.3,1.3,0.0,20,unverified
529734612998955008,50,105.5,2.4,2.4,12.4,20,unverified
529735459069788161,63,117.1,2.7,2.7,41.95,20,unverified
529735608676413441,16,21.975,1.9,1.9,6.75,20,unverified
529739770524860418,1,1.4,1.4,1.4,0.0,20,unverified
529739968470867968,7,15.3,3.05,3.05,2.4,20,unverified
529742159352975362,11,14.675,1.8,1.8,3.5,20,unverified
529745609969131522,1,1.35,1.35,1.35,0.0,20,unverified
529746217098825728,2,1.4,1.4,1.4,0.0,20,unverified
529749273211330562,3,3.275,1.75,1.75,0.35,20,unverified
529757088881573889,6,8.65,1.8,1.8,0.4,20,unverified
529758256596787200,19,27.6,1.95,1.95,7.2,20,unverified
529763844176896000,71,233.275,4.0,4.0,38.1,20,unverified
529763954231607297,52,93.675,2.3,2.3,23.5,20,unverified
529765936199647233,13,20.55,2.0,2.0,3.6,20,unverified
529771847186124800,36,113.85,3.6,3.6,9.5,20,unverified
529773194027073537,30,39.75,1.4,1.4,0.9,20,unverified
529776116773298176,8,10.85,1.55,1.55,0.0,20,unverified
529818929607475201,581,2061.475,3.9,3.9,149.65,20,unverified
529828486975066112,203,319.55,2.85,2.85,178.85,20,unverified
529830606210093058,9,17.15,2.45,2.45,2.35,20,unverified
535450182142672897,1,1.65,1.65,1.65,0.0,20,unverified
535828163402543104,7,8.925,1.95,1.95,3.1,20,unverified
536825223061180416,35,44.325,1.65,1.65,11.95,20,unverified
536826643122503680,8,30.9,5.45,5.45,5.1,20,unverified
544266241511133186,20,49.3,3.45,3.45,11.3,20,unverified
544267656597995521,18,101.9,6.6,6.6,5.8,20,false
544268186292867072,27,73.3,3.1,3.1,7.3,20,unverified
544268637134393344,10,43.9,5.85,5.85,5.85,20,false
544268732046913536,35,89.9,3.3,3.3,16.75,20,unverified
544268900351766528,95,219.35,3.05,3.05,53.85,20,unverified
544269221564137472,7,30.875,6.05,6.05,2.6,20,false
544269749405097984,8,20.975,4.3,4.3,5.0,20,unverified
544269997745242112,47,203.25,4.75,4.75,10.8,20,false
544270745744846848,260,1376.65,5.95,5.95,127.65,20,false
544271069146656768,113,394.7,3.95,3.95,40.05,20,false
544271185903484929,61,95.35,2.1,2.1,30.8,20,unverified
544271284796784640,7,18.6,4.15,4.15,4.9,20,unverified
544271362022338560,10,29.375,4.05,4.05,4.55,20,unverified
544271743331078144,27,145.2,6.1,6.1,9.15,20,unverified
544271815007145984,149,559.95,3.9,3.9,12.45,20,false
544271815044894720,123,370.525,3.4,3.4,26.6,20,false
544272134764122112,43,190.9,4.75,4.75,6.45,20,unverified
544272155144646656,7,25.05,5.05,5.05,3.85,20,false
544272537341812736,229,913.125,4.05,4.05,9.4,20,false
544272561266503681,12,43.15,4.35,4.35,4.8,20,unverified
544272701108797440,6,12.35,3.15,3.15,3.15,20,false
544273050188148736,27,104.05,4.8,4.8,14.6,20,false
544273220128739329,41,157.9,4.55,4.55,18.85,20,false
544273256174198785,139,779.15,5.9,5.9,19.15,20,unverified
544273427075710976,23,144.3,7.55,7.55,11.9,20,false
544273459199893505,3,7.05,3.9,3.9,1.0,20,unverified
544273563872538624,205,427.475,2.85,2.85,108.4,20,false
544273885437652992,15,28.825,3.1,3.1,9.8,20,false
544273888725577729,4,8.325,5.05,5.05,2.85,20,unverified
544274364288364544,193,611.35,3.55,3.55,68.6,20,false
544274544174071809,25,138.05,6.25,6.25,8.25,20,false
544274585697280000,2,1.725,2.05,2.05,0.55,20,unverified
544274757689307136,15,58.075,5.7,5.7,12.45,20,unverified
544274797640044544,23,73.425,4.45,4.45,15.65,20,unverified
544274879055675392,100,407.8,4.2,4.2,7.1,20,unverified
544274934835707905,37,178.475,5.55,5.55,11.25,20,unverified
544275138712469504,7,21.15,4.55,4.55,3.6,20,false
544275574642835456,31,136.625,4.9,4.9,8.6,20,unverified
544275733607366656,153,1131.225,7.5,7.5,3.75,20,unverified
544276027644850176,169,1296.5,8.5,8.5,86.75,20,unverified
544276998017646593,3,10.05,6.0,6.0,1.5,20,false
544277113683980288,20,96.8,5.35,5.35,2.85,20,unverified
544277117039837184,146,1020.325,7.2,7.2,16.5,20,unverified
544277336422486016,5,19.05,6.25,6.25,3.35,20,unverified
544277516773380097,96,407.55,4.45,4.45,12.6,20,unverified
544277526248304640,14,63.9,5.25,5.25,3.35,20,unverified
544277607723048961,5,12.9,3.65,3.65,1.8,20,unverified
544277650714677249,58,242.125,4.7,4.7,23.15,20,unverified
544277728930062336,4,11.6,4.15,4.15,0.95,20,false
544277817987330049,207,1454.25,7.55,7.55,78.0,20,unverified
544277852968210432,9,24.875,3.7,3.7,4.05,20,false
544277860555710464,133,251.025,2.3,2.3,49.5,20,false
544278202743402496,17,36.9,3.3,3.3,10.9,20,unverified
544278335455776769,2,5.35,6.1,6.1,0.9,20,unverified
544278913883447298,418,2099.375,5.25,5.25,85.95,20,false
544278985249550337,324,2050.85,6.65,6.65,92.0,20,unverified
544279103864860674,4,11.5,4.3,4.3,1.35,20,false
544279262547935232,5,12.075,3.15,3.15,0.6,20,false
544279603259248640,47,81.85,2.1,2.1,13.9,20,unverified
544279776765431809,10,23.675,3.35,3.35,5.35,20,false
544279945128591360,125,518.225,4.25,4.25,7.1,20,false
544279950929321984,10,44.4,6.1,6.1,6.0,20,unverified
544280077778055168,759,4459.025,6.0,6.0,71.65,20,unverified
544280217104031744,38,110.95,3.6,3.6,18.2,20,false
544280391226761218,8,33.725,5.1,5.1,1.75,20,unverified
544280397472088064,46,121.45,3.95,3.95,35.2,20,unverified
544280399044960256,53,162.3,4.7,4.7,39.2,20,unverified
544280516821024769,444,1386.9,3.4,3.4,92.95,20,unverified
544280617160949760,137,1028.925,10.1,10.1,116.9,20,unverified
544280650455728129,10,30.7,3.75,3.75,2.95,20,unverified
544280707800264704,26,50.7,2.55,2.55,10.9,20,false
544280765111218176,4,14.05,5.6,5.6,2.3,20,unverified
544280873806610433,3,4.225,2.2,2.2,0.35,20,false
544280923923959808,33,98.6,4.2,4.2,19.7,20,false
544280929154637825,10,27.275,4.0,4.0,6.55,20,unverified
544281014768795649,3,3.9,1.95,1.95,0.0,20,false
544281235271745537,25,64.15,3.35,3.35,10.35,20,false
544281589749137408,208,852.1,4.6,4.6,75.85,20,false
544281591833317377,15,34.0,3.2,3.2,9.8,20,false
544281689233850370,10,34.1,4.9,4.9,5.05,20,unverified
544282005941530624,41,157.85,5.05,5.05,23.75,20,unverified
544282015487787008,217,1011.075,5.0,5.0,38.8,20,unverified
544282127404388353,11,18.8,2.45,2.45,6.0,20,false
544282227035869184,2,3.925,5.1,5.1,0.95,20,unverified
544282250503012352,5,26.3,7.0,7.0,1.7,20,unverified
544282355989753857,2,6.15,6.25,6.25,0.15,20,unverified
544282393801007104,1060,6964.15,7.0,7.0,319.5,20,unverified
544282449388519424,41,262.5,6.85,6.85,8.35,20,unverified
544282714237448192,30,84.425,3.6,3.6,15.3,20,unverified
544282877278814208,16,75.0,5.35,5.35,2.2,20,false
544283374911627264,283,2554.65,9.65,9.65,103.75,20,unverified
544283387087691776,27,65.55,2.95,2.95,8.45,20,unverified
544283714751328256,189,1349.4,7.6,7.6,53.5,20,unverified
544283745939767296,36,38.7,1.5,1.5,14.0,20,unverified
544283772569788416,26,158.15,7.7,7.7,18.9,20,unverified
544284078330376192,111,449.5,4.85,4.85,64.9,20,unverified
544284455909998592,14,32.9,2.8,2.8,2.75,20,unverified
544284483453595648,126,734.55,6.05,6.05,20.5,20,unverified
